UT                                    BX_FGS-D               BY_FGS-D               BZ_FGS-D
                                        (@_1_)                 (@_2_)                 (@_3_)
dd-mm-yyyy hh:mm:ss.ms         nT_GSE_(All_Qs)        nT_GSE_(All_Qs)        nT_GSE_(All_Qs)
17-03-2015 10:40:25.802               -12.1455                35.5868                78.9827
17-03-2015 10:40:29.880               -12.4597                32.4543                81.1821
17-03-2015 10:40:33.958               -13.4151                33.2402                84.6100
17-03-2015 10:40:38.036               -12.6355                26.6043                87.8970
17-03-2015 10:40:42.115               -11.9167                21.2237                85.9275
17-03-2015 10:40:46.193               -12.8411                23.6351                84.2183
17-03-2015 10:40:50.271               -11.5497                32.2307                83.1391
17-03-2015 10:40:54.349               -8.97780                31.7322                82.7136
17-03-2015 10:40:58.427               -13.3451                32.2238                78.0254
17-03-2015 10:41:02.505               -12.4296                38.3958                77.9435
17-03-2015 10:41:06.584               -6.17419                35.1952                79.4887
17-03-2015 10:41:10.662               -2.43099                33.4338                82.1885
17-03-2015 10:41:14.740               -2.22024                33.9771                82.2107
17-03-2015 10:41:18.818              -0.446499                32.7256                81.1177
17-03-2015 10:41:22.896              -0.420278                34.1386                80.6324
17-03-2015 10:41:26.975              -0.991569                35.0606                81.0145
17-03-2015 10:41:31.053               -2.11290                36.2902                81.4318
17-03-2015 10:41:35.131               -3.26285                36.9265                81.5425
17-03-2015 10:41:39.209               -6.82085                40.0999                80.2298
17-03-2015 10:41:43.287               -5.05529                38.9915                81.9253
17-03-2015 10:41:47.365               -7.71803                40.4747                80.9564
17-03-2015 10:41:51.444               -6.30676                33.7726                79.1717
17-03-2015 10:41:55.522               -13.3289                39.9169                77.3300
17-03-2015 10:41:59.600               -20.9719                42.4103                75.4783
17-03-2015 10:42:03.678               -25.6326                45.5668                72.8833
17-03-2015 10:42:07.756               -28.1619                39.0475                72.6163
17-03-2015 10:42:11.834               -29.9380                35.7168                69.7055
17-03-2015 10:42:15.913               -27.3402                26.3455                70.1993
17-03-2015 10:42:19.991               -28.9689                19.5349                71.6873
17-03-2015 10:42:24.069               -30.4648                19.2780                68.7479
17-03-2015 10:42:28.147               -28.8617                23.4066                74.4272
17-03-2015 10:42:32.225               -26.6547                28.8463                75.4868
17-03-2015 10:42:36.304               -19.9940                30.1882                78.2730
17-03-2015 10:42:40.382               -12.1783                28.6384                80.4988
17-03-2015 10:42:44.460               -10.9074                26.5258                80.7639
17-03-2015 10:42:48.538               -7.37194                24.5000                81.9638
17-03-2015 10:42:52.616               -6.38387                23.2688                83.1288
17-03-2015 10:42:56.694               -1.30410                22.3061                83.4622
17-03-2015 10:43:00.773                1.06630                22.9088                81.3608
17-03-2015 10:43:04.851              -0.230982                27.9269                79.9447
17-03-2015 10:43:08.929              -0.407356                29.4617                79.4281
17-03-2015 10:43:13.007                3.32722                25.9171                80.9918
17-03-2015 10:43:17.085                2.01996                25.4262                79.3037
17-03-2015 10:43:21.163                1.81454                24.8172                77.2661
17-03-2015 10:43:25.242                3.06309                24.0939                76.1446
17-03-2015 10:43:29.320                6.13613                20.6921                75.4292
17-03-2015 10:43:33.398               0.822558                26.6262                74.2423
17-03-2015 10:43:37.476                4.32067                25.1490                76.1832
17-03-2015 10:43:41.554                12.5299                19.3907                77.1090
17-03-2015 10:43:45.633                11.4768                19.0967                74.7917
17-03-2015 10:43:49.711                8.19962                21.0813                73.0308
17-03-2015 10:43:53.789                6.37305                22.2154                72.5563
17-03-2015 10:43:57.867                5.29874                22.2480                72.1001
17-03-2015 10:44:01.945                2.67640                23.1465                70.5710
17-03-2015 10:44:06.023             -0.0385217                23.3828                69.2902
17-03-2015 10:44:10.102               -2.43571                23.3442                69.6735
17-03-2015 10:44:14.180               -4.39203                23.6285                70.5472
17-03-2015 10:44:18.258               -5.71457                23.6962                70.6536
17-03-2015 10:44:22.336               -6.75134                23.8414                70.6645
17-03-2015 10:44:26.414               -8.32562                24.2594                70.8567
17-03-2015 10:44:30.493               -10.7371                24.4923                71.0261
17-03-2015 10:44:34.571               -12.8200                23.4553                71.0310
17-03-2015 10:44:38.649               -13.9661                22.1225                70.3598
17-03-2015 10:44:42.727               -13.4020                20.1211                69.8216
17-03-2015 10:44:46.805               -12.3419                18.3498                69.5096
17-03-2015 10:44:50.883               -10.7726                16.3438                70.0740
17-03-2015 10:44:54.962               -10.1473                15.7625                70.6671
17-03-2015 10:44:59.040               -9.74748                15.3096                70.6763
17-03-2015 10:45:03.118               -9.30115                15.1854                70.5733
17-03-2015 10:45:07.196               -8.55212                15.7277                70.7396
17-03-2015 10:45:11.274               -6.88730                16.7166                71.0741
17-03-2015 10:45:15.352               -6.07428                17.3714                71.6274
17-03-2015 10:45:19.431               -4.92945                17.6026                71.6544
17-03-2015 10:45:23.509               -3.32713                18.2377                71.1085
17-03-2015 10:45:27.587               -2.55199                18.8051                70.4774
17-03-2015 10:45:31.665               -1.87576                19.2467                69.6342
17-03-2015 10:45:35.743               -1.65765                20.3770                67.7153
17-03-2015 10:45:39.822               -1.54117                19.0095                65.1850
17-03-2015 10:45:43.900              -0.304018                17.1139                65.5817
17-03-2015 10:45:47.978                1.65295                16.7663                67.3851
17-03-2015 10:45:52.056                3.74131                14.8602                68.7923
17-03-2015 10:45:56.134                6.01372                13.5865                69.8331
17-03-2015 10:46:00.212                8.44474                12.4307                72.1213
17-03-2015 10:46:04.291                7.46513                12.4389                72.6819
17-03-2015 10:46:08.369                3.42117                14.8369                72.2251
17-03-2015 10:46:12.447                1.60130                15.2719                71.8941
17-03-2015 10:46:16.525               -1.89026                17.7085                71.9165
17-03-2015 10:46:20.603               -4.55842                18.5666                71.9111
17-03-2015 10:46:24.681               -6.72720                19.5927                70.6895
17-03-2015 10:46:28.760               -7.39160                18.9147                69.8106
17-03-2015 10:46:32.838               -7.83848                18.5202                69.7158
17-03-2015 10:46:36.916               -7.76424                18.2219                69.8909
17-03-2015 10:46:40.994               -7.56461                17.9557                70.1058
17-03-2015 10:46:45.072               -7.09124                18.0689                69.8432
17-03-2015 10:46:49.151               -6.30191                18.5822                69.4547
17-03-2015 10:46:53.229               -5.28755                19.2735                69.2100
17-03-2015 10:46:57.307               -4.75475                19.6319                68.0636
17-03-2015 10:47:01.385               -4.02737                19.5895                66.0969
17-03-2015 10:47:05.463               -3.28667                18.8994                65.1567
17-03-2015 10:47:09.541               -3.45106                18.8083                64.9585
17-03-2015 10:47:13.620               -3.99836                18.4353                65.0525
17-03-2015 10:47:17.698               -4.95236                18.2015                65.0513
17-03-2015 10:47:21.776               -5.60947                17.9701                65.3169
17-03-2015 10:47:25.854               -4.56136                17.7544                66.2294
17-03-2015 10:47:29.932               -4.01950                17.4086                67.0064
17-03-2015 10:47:34.011               -3.22375                16.9603                67.5583
17-03-2015 10:47:38.089               -2.47139                16.7138                67.1781
17-03-2015 10:47:42.167               -2.06575                16.5796                66.6640
17-03-2015 10:47:46.245               -1.79175                16.7762                66.5629
17-03-2015 10:47:50.323               -1.21121                17.5365                67.2607
17-03-2015 10:47:54.401              -0.591678                18.6575                67.7008
17-03-2015 10:47:58.480              -0.255827                19.1142                67.8025
17-03-2015 10:48:02.558              -0.301204                18.8946                67.9231
17-03-2015 10:48:06.636              -0.894512                19.2305                67.9396
17-03-2015 10:48:10.714               -1.46187                19.6011                67.6956
17-03-2015 10:48:14.792               -2.07248                19.5108                67.6643
17-03-2015 10:48:18.870               -2.61552                19.6336                67.4796
17-03-2015 10:48:22.949               -3.29140                20.1515                66.7863
17-03-2015 10:48:27.027               -3.91080                20.5825                65.2078
17-03-2015 10:48:31.105               -5.18834                21.1324                63.8115
17-03-2015 10:48:35.183               -6.31457                21.7288                62.8877
17-03-2015 10:48:39.261               -7.21506                21.6388                62.5546
17-03-2015 10:48:43.340               -8.15284                21.5347                62.4080
17-03-2015 10:48:47.418               -9.16580                20.4443                61.8183
17-03-2015 10:48:51.496               -9.98019                18.1143                61.2965
17-03-2015 10:48:55.574               -10.1604                15.7006                61.0659
17-03-2015 10:48:59.652               -9.23725                14.3320                61.3909
17-03-2015 10:49:03.730               -8.39678                13.0314                61.6070
17-03-2015 10:49:07.809               -7.46688                11.0278                62.3242
17-03-2015 10:49:11.887               -6.64621                9.40319                63.1335
17-03-2015 10:49:15.965               -5.31900                9.77649                63.6221
17-03-2015 10:49:20.043               -3.34361                10.5539                64.7219
17-03-2015 10:49:24.121               -1.25405                11.8505                66.2617
17-03-2015 10:49:28.199              -0.358282                12.9408                67.7909
17-03-2015 10:49:32.278               0.413746                13.6046                69.0072
17-03-2015 10:49:36.356               0.368342                14.5948                69.7922
17-03-2015 10:49:40.434               0.580984                15.0297                70.3795
17-03-2015 10:49:44.512               0.556087                15.3856                70.9256
17-03-2015 10:49:48.590              0.0903733                16.2533                71.2760
17-03-2015 10:49:52.669              -0.492862                16.8141                71.2505
17-03-2015 10:49:56.747              -0.200593                17.8729                70.6575
17-03-2015 10:50:00.825               0.560582                18.9037                69.9733
17-03-2015 10:50:04.903               0.786199                19.2824                69.6448
17-03-2015 10:50:08.981               0.145022                20.2322                68.9178
17-03-2015 10:50:13.059               0.321851                20.2742                68.1640
17-03-2015 10:50:17.138              -0.352679                20.1853                67.1447
17-03-2015 10:50:21.216              -0.168914                20.1159                66.9568
17-03-2015 10:50:25.294              0.0382781                18.3705                67.3174
17-03-2015 10:50:29.372              -0.660703                18.9781                67.3942
17-03-2015 10:50:33.450               -1.24638                19.3665                67.1114
17-03-2015 10:50:37.529               -2.94468                18.5625                67.0768
17-03-2015 10:50:41.607               -4.49929                17.1257                67.0109
17-03-2015 10:50:45.685               -4.92886                16.3869                66.9179
17-03-2015 10:50:49.763               -5.56072                16.4716                66.6151
17-03-2015 10:50:53.841               -6.00963                16.5902                66.1686
17-03-2015 10:50:57.919               -6.15152                16.6114                65.8980
17-03-2015 10:51:01.998               -5.95694                15.7652                66.2509
17-03-2015 10:51:06.076               -5.07013                15.2919                66.6607
17-03-2015 10:51:10.154               -2.23770                12.1087                67.8642
17-03-2015 10:51:14.232              0.0353091                9.51103                69.4268
17-03-2015 10:51:18.310               0.358478                9.91834                69.8269
17-03-2015 10:51:22.388              -0.674347                12.8164                69.9856
17-03-2015 10:51:26.467               -1.07931                15.1019                70.8941
17-03-2015 10:51:30.545               -1.11793                16.4105                71.7410
17-03-2015 10:51:34.623               -1.64697                17.8743                72.6601
17-03-2015 10:51:38.701               -1.43783                17.1134                73.6928
17-03-2015 10:51:42.779               -1.19589                16.2046                74.2332
17-03-2015 10:51:46.858              -0.806228                15.4562                74.6569
17-03-2015 10:51:50.936              -0.665645                14.8962                74.8377
17-03-2015 10:51:55.014              -0.442726                14.9202                75.2132
17-03-2015 10:51:59.092              -0.611021                15.1929                75.4562
17-03-2015 10:52:03.170               -1.34718                15.5691                75.6909
17-03-2015 10:52:07.248               -2.20920                15.7946                75.9257
17-03-2015 10:52:11.327               -2.88142                15.5585                76.2610
17-03-2015 10:52:15.405               -2.91655                15.5043                76.6522
17-03-2015 10:52:19.483               -3.03320                15.8284                77.0556
17-03-2015 10:52:23.561               -3.59721                15.6049                76.9991
17-03-2015 10:52:27.639               -4.40603                15.3317                76.7680
17-03-2015 10:52:31.717               -5.33875                15.8075                76.4833
17-03-2015 10:52:35.796               -6.06967                15.9836                75.9970
17-03-2015 10:52:39.874               -6.87816                16.7138                75.1713
17-03-2015 10:52:43.952               -7.93426                17.0896                74.0255
17-03-2015 10:52:48.030               -8.54905                16.8254                73.1633
17-03-2015 10:52:52.108               -9.64822                16.5870                72.4501
17-03-2015 10:52:56.187               -10.3561                16.1641                72.1181
17-03-2015 10:53:00.265               -10.9773                15.3437                71.8588
17-03-2015 10:53:04.343               -11.1703                14.4717                71.1692
17-03-2015 10:53:08.421               -10.7828                12.9923                70.1719
17-03-2015 10:53:12.499               -10.0394                11.5574                69.0419
17-03-2015 10:53:16.577               -8.77985                9.51517                68.3837
17-03-2015 10:53:20.656               -8.58932                7.20564                68.2473
17-03-2015 10:53:24.734               -6.32217                5.79977                68.2409
17-03-2015 10:53:28.812               -3.97801                5.41550                68.4855
17-03-2015 10:53:32.890               -2.13863                6.11421                68.6501
17-03-2015 10:53:36.968               -1.20571                7.97505                68.9406
17-03-2015 10:53:41.047              -0.402928                10.5523                69.9541
17-03-2015 10:53:45.125               0.405191                12.2669                71.3911
17-03-2015 10:53:49.203               0.976945                13.6801                73.3676
17-03-2015 10:53:53.281                2.84715                13.6729                75.3989
17-03-2015 10:53:57.359                3.17721                14.8332                76.5033
17-03-2015 10:54:01.437                3.70594                16.3354                76.3812
17-03-2015 10:54:05.516                5.25055                16.7466                75.4290
17-03-2015 10:54:09.594                4.36269                18.2033                73.9474
17-03-2015 10:54:13.672                4.15945                17.7422                73.4697
17-03-2015 10:54:17.750                4.37251                16.9625                73.4168
17-03-2015 10:54:21.828                3.81572                16.6454                73.2449
17-03-2015 10:54:25.906                2.72640                17.1169                72.8677
17-03-2015 10:54:29.985                1.68378                17.5764                72.4136
17-03-2015 10:54:34.063               0.552953                17.8397                72.0854
17-03-2015 10:54:38.141              -0.621510                18.2940                72.0556
17-03-2015 10:54:42.219               -1.80261                18.7705                71.9285
17-03-2015 10:54:46.297               -2.98920                19.2549                71.7766
17-03-2015 10:54:50.376               -4.20888                19.0846                71.6540
17-03-2015 10:54:54.454               -5.39350                18.7103                71.3279
17-03-2015 10:54:58.532               -6.62185                18.3988                70.8027
17-03-2015 10:55:02.610               -7.87590                18.0135                70.1572
17-03-2015 10:55:06.688               -8.75681                17.5160                69.5655
17-03-2015 10:55:10.766               -9.54186                16.8717                68.8723
17-03-2015 10:55:14.845               -10.5162                16.5219                68.3707
17-03-2015 10:55:18.923               -11.2686                16.3933                68.3812
17-03-2015 10:55:23.001               -11.4318                15.8924                68.5789
17-03-2015 10:55:27.079               -10.9494                16.3797                68.0783
17-03-2015 10:55:31.157               -11.1155                16.1797                67.2863
17-03-2015 10:55:35.236               -10.9012                15.2479                66.2714
17-03-2015 10:55:39.314               -10.4781                13.9894                65.1760
17-03-2015 10:55:43.392               -9.87100                12.9773                64.5748
17-03-2015 10:55:47.470               -8.38895                13.2459                64.5623
17-03-2015 10:55:51.548               -5.86150                11.9992                64.6931
17-03-2015 10:55:55.626               -4.02065                11.9675                64.5956
17-03-2015 10:55:59.705               -1.40281                11.0711                64.3687
17-03-2015 10:56:03.783               0.275863                10.7711                64.4135
17-03-2015 10:56:07.861                1.98527                11.4062                64.7179
17-03-2015 10:56:11.939                3.65094                12.1041                64.8233
17-03-2015 10:56:16.017                4.93674                13.6133                64.7312
17-03-2015 10:56:20.095                5.77643                13.7399                65.0550
17-03-2015 10:56:24.174                5.90467                14.6668                65.6504
17-03-2015 10:56:28.252                5.50968                16.5735                66.1787
17-03-2015 10:56:32.330                5.71924                18.3410                66.7930
17-03-2015 10:56:36.408                5.41952                19.1368                68.1950
17-03-2015 10:56:40.486                4.95346                19.5342                69.8507
17-03-2015 10:56:44.565                4.27638                19.4775                71.0153
17-03-2015 10:56:48.643                3.15221                21.4175                71.2175
17-03-2015 10:56:52.721                1.93949                25.0933                70.7529
17-03-2015 10:56:56.799                1.57350                25.0550                70.8840
17-03-2015 10:57:00.877                1.33122                23.8379                70.9874
17-03-2015 10:57:04.955               0.124708                23.8701                70.9315
17-03-2015 10:57:09.034               -1.55567                24.2191                70.6340
17-03-2015 10:57:13.112               -2.49472                24.0153                71.0160
17-03-2015 10:57:17.190               -3.38187                22.9024                71.3396
17-03-2015 10:57:21.268               -3.88017                22.1727                70.8192
17-03-2015 10:57:25.346               -4.31809                21.9005                70.0528
17-03-2015 10:57:29.424               -4.73476                21.0141                68.9395
17-03-2015 10:57:33.503               -4.91102                20.0995                67.2504
17-03-2015 10:57:37.581               -5.19086                19.0573                65.3725
17-03-2015 10:57:41.659               -5.06867                17.8742                63.6131
17-03-2015 10:57:45.737               -5.12244                16.6597                61.9625
17-03-2015 10:57:49.815               -5.16117                15.3518                60.7588
17-03-2015 10:57:53.894               -5.22485                14.4294                59.9450
17-03-2015 10:57:57.972               -5.06252                13.5223                59.5432
17-03-2015 10:58:02.050               -4.42110                12.9128                59.6498
17-03-2015 10:58:06.128               -3.88030                12.5719                59.8175
17-03-2015 10:58:10.206               -2.62525                12.5059                59.9050
17-03-2015 10:58:14.284               -1.83365                12.3983                59.8480
17-03-2015 10:58:18.363               -1.04378                11.9944                59.5975
17-03-2015 10:58:22.441              -0.265280                11.7231                59.2694
17-03-2015 10:58:26.519               0.262808                11.4765                58.9785
17-03-2015 10:58:30.597               0.971101                10.9663                58.9475
17-03-2015 10:58:34.675                1.79757                10.8263                58.9559
17-03-2015 10:58:38.754                2.70010                11.1002                58.9011
17-03-2015 10:58:42.832                3.23180                11.4871                58.7806
17-03-2015 10:58:46.910                3.39039                12.0503                58.8549
17-03-2015 10:58:50.988                3.23901                12.7542                59.1216
17-03-2015 10:58:55.066                3.09299                13.4799                59.2569
17-03-2015 10:58:59.144                2.71177                14.1275                59.3393
17-03-2015 10:59:03.223                2.38578                14.7761                59.2499
17-03-2015 10:59:07.301                1.75057                15.3040                58.9678
17-03-2015 10:59:11.379                1.23479                15.4173                58.7513
17-03-2015 10:59:15.457               0.683747                15.3048                58.6570
17-03-2015 10:59:19.535              0.0460750                15.3656                58.4975
17-03-2015 10:59:23.613              -0.948584                15.3161                58.2339
17-03-2015 10:59:27.692               -1.89497                15.2286                58.0259
17-03-2015 10:59:31.770               -2.66144                15.0603                57.7014
17-03-2015 10:59:35.848               -3.09172                15.3736                57.3465
17-03-2015 10:59:39.926               -3.16224                15.9944                57.2208
17-03-2015 10:59:44.004               -3.65955                16.8009                57.4017
17-03-2015 10:59:48.083               -3.57962                17.6654                57.8852
17-03-2015 10:59:52.161               -3.99118                18.6766                58.4888
17-03-2015 10:59:56.239               -3.72935                20.1131                58.9301
17-03-2015 11:00:00.317               -3.60325                20.7922                59.6648
17-03-2015 11:00:04.395               -3.67159                20.9342                60.2958
17-03-2015 11:00:08.473               -3.68032                20.1897                60.7254
17-03-2015 11:00:12.552               -3.44451                19.3393                60.9765
17-03-2015 11:00:16.630               -2.86146                18.7375                61.2183
17-03-2015 11:00:20.708               -2.47629                17.8840                61.0358
17-03-2015 11:00:24.786               -2.15186                16.9733                60.7515
17-03-2015 11:00:28.864               -1.33763                16.4040                60.7129
17-03-2015 11:00:32.943              -0.212026                16.1093                60.6353
17-03-2015 11:00:37.021                1.16896                16.0042                60.5500
17-03-2015 11:00:41.099                1.80109                15.5991                60.1947
17-03-2015 11:00:45.177                1.58692                15.1536                59.6672
17-03-2015 11:00:49.255               0.877699                14.3794                59.4304
17-03-2015 11:00:53.333               0.947872                14.8996                59.4105
17-03-2015 11:00:57.412               0.514813                15.3474                59.5284
17-03-2015 11:01:01.490               0.500454                16.0879                59.7765
17-03-2015 11:01:05.568               0.362176                16.6422                60.2052
17-03-2015 11:01:09.646              0.0325305                17.4212                60.6126
17-03-2015 11:01:13.724             -0.0385495                18.0563                60.9999
17-03-2015 11:01:17.802              -0.498090                18.4470                61.4982
17-03-2015 11:01:21.881              -0.754470                19.1409                62.1333
17-03-2015 11:01:25.959               -1.10545                19.1967                62.8962
17-03-2015 11:01:30.037               -1.40375                18.5213                63.8339
17-03-2015 11:01:34.115               -1.55901                18.2354                64.6346
17-03-2015 11:01:38.193               -3.01690                18.1239                64.9198
17-03-2015 11:01:42.272               -3.51089                18.7685                65.3573
17-03-2015 11:01:46.350               -4.24491                18.3204                65.8227
17-03-2015 11:01:50.428               -5.12003                17.9776                66.1582
17-03-2015 11:01:54.506               -6.02625                17.5392                66.5047
17-03-2015 11:01:58.584               -7.06247                17.1310                67.0834
17-03-2015 11:02:02.662               -7.77504                17.3331                67.5778
17-03-2015 11:02:06.741               -7.81403                17.9010                68.2224
17-03-2015 11:02:10.819               -7.51956                18.2776                68.8705
17-03-2015 11:02:14.897               -7.37387                18.5492                69.3468
17-03-2015 11:02:18.975               -7.11086                18.0645                69.9357
17-03-2015 11:02:23.053               -6.58857                17.4992                70.1681
17-03-2015 11:02:27.131               -6.00205                17.3090                69.9907
17-03-2015 11:02:31.210               -5.21070                17.1215                69.7690
17-03-2015 11:02:35.288               -4.16077                17.0850                69.7324
17-03-2015 11:02:39.366               -3.07421                17.2004                69.9584
17-03-2015 11:02:43.444               -1.55559                16.4846                70.3299
17-03-2015 11:02:47.522             -0.0267578                16.7114                70.3967
17-03-2015 11:02:51.601                1.49734                16.7786                70.1458
17-03-2015 11:02:55.679                2.71813                17.1078                69.4274
17-03-2015 11:02:59.757                3.47628                17.4613                68.8011
17-03-2015 11:03:03.835                3.72532                17.4166                68.2868
17-03-2015 11:03:07.913                3.35975                17.6751                68.0260
17-03-2015 11:03:11.991                3.17284                17.7532                68.1774
17-03-2015 11:03:16.070                2.99156                17.7640                68.6661
17-03-2015 11:03:20.148                2.71137                17.9945                69.4686
17-03-2015 11:03:24.226                2.58556                18.1049                70.4392
17-03-2015 11:03:28.304                2.18076                18.3874                71.3426
17-03-2015 11:03:32.382                1.59686                18.7411                72.4106
17-03-2015 11:03:36.461               0.705958                19.4873                73.5079
17-03-2015 11:03:40.539             0.00268203                19.9309                74.4613
17-03-2015 11:03:44.617              -0.850134                20.4804                75.3075
17-03-2015 11:03:48.695               -1.63892                20.5797                75.9862
17-03-2015 11:03:52.773               -2.05229                20.6913                76.6433
17-03-2015 11:03:56.851               -2.13134                20.4144                77.1674
17-03-2015 11:04:00.930               -2.04548                20.3080                77.4691
17-03-2015 11:04:05.008               -2.06566                20.2905                77.6222
17-03-2015 11:04:09.086               -1.88417                20.3782                77.7870
17-03-2015 11:04:13.164               -2.12482                20.1203                77.5243
17-03-2015 11:04:17.242               -2.67164                19.8565                77.0416
17-03-2015 11:04:21.320               -2.77410                19.0674                76.8152
17-03-2015 11:04:25.399               -2.29615                18.1400                76.7432
17-03-2015 11:04:29.477               -1.88476                17.4766                76.6535
17-03-2015 11:04:33.555               -1.80552                16.8229                76.3396
17-03-2015 11:04:37.633               -1.44596                15.6781                75.4229
17-03-2015 11:04:41.711               -1.81966                15.5293                73.8132
17-03-2015 11:04:45.790               -2.50916                15.6478                71.7460
17-03-2015 11:04:49.868               -3.21536                14.5551                69.0720
17-03-2015 11:04:53.946               -4.52873                13.1365                65.8376
17-03-2015 11:04:58.024               -6.01138                11.4767                62.6242
17-03-2015 11:05:02.102               -7.31280                9.54829                60.2801
17-03-2015 11:05:06.180               -8.16389                8.16828                58.9695
17-03-2015 11:05:10.259               -8.02091                7.23402                58.7691
17-03-2015 11:05:14.337               -7.29653                7.15846                60.5051
17-03-2015 11:05:18.415               -5.60863                7.36222                64.3201
17-03-2015 11:05:22.493               -4.00641                7.62001                68.6949
17-03-2015 11:05:26.571               -2.37434                7.29032                72.5559
17-03-2015 11:05:30.650              -0.680004                7.56750                75.3780
17-03-2015 11:05:34.728               0.428591                8.12516                76.7267
17-03-2015 11:05:38.806                1.46355                8.87306                77.2949
17-03-2015 11:05:42.884                2.08057                8.88657                77.7119
17-03-2015 11:05:46.962                2.29987                8.27702                77.9170
17-03-2015 11:05:51.040                2.15110                8.17201                77.7452
17-03-2015 11:05:55.119                1.51592                7.34641                77.5558
17-03-2015 11:05:59.197               0.422064                6.43293                77.4510
17-03-2015 11:06:03.275              0.0817585                7.63433                77.4249
17-03-2015 11:06:07.353               0.477984                8.15311                77.6042
17-03-2015 11:06:11.431               0.782896                9.13157                77.9829
17-03-2015 11:06:15.509                1.02822                9.29746                78.1298
17-03-2015 11:06:19.588                1.27730                9.50445                78.0490
17-03-2015 11:06:23.666                2.00509                10.2217                77.9439
17-03-2015 11:06:27.744                2.03683                10.2733                77.5762
17-03-2015 11:06:31.822                2.40542                10.6688                76.7290
17-03-2015 11:06:35.900                2.83784                10.6095                75.1531
17-03-2015 11:06:39.979                3.62094                10.7710                72.5303
17-03-2015 11:06:44.057                4.70139                10.9504                69.5051
17-03-2015 11:06:48.135                5.59020                11.0481                66.3136
17-03-2015 11:06:52.213                6.10484                11.6085                62.9846
17-03-2015 11:06:56.291                5.94431                12.7008                60.6457
17-03-2015 11:07:00.369                5.89699                13.5477                60.4320
17-03-2015 11:07:04.448                4.48738                15.3853                61.4469
17-03-2015 11:07:08.526                4.01961                16.3647                63.5607
17-03-2015 11:07:12.604                3.12118                17.5186                66.0525
17-03-2015 11:07:16.682                2.18904                18.4571                68.6066
17-03-2015 11:07:20.760                1.89083                18.7743                70.1800
17-03-2015 11:07:24.839                1.41639                18.7098                70.7751
17-03-2015 11:07:28.917                1.00393                18.0614                70.7412
17-03-2015 11:07:32.995                1.12918                17.5700                70.6072
17-03-2015 11:07:37.073                1.54890                17.4113                70.1793
17-03-2015 11:07:41.151               0.972034                17.3485                69.9008
17-03-2015 11:07:45.229               0.415196                17.9962                69.3385
17-03-2015 11:07:49.308              -0.139679                17.8285                68.3738
17-03-2015 11:07:53.386              -0.350794                17.2598                67.3134
17-03-2015 11:07:57.464              -0.431628                17.0176                66.4866
17-03-2015 11:08:01.542               -1.05066                16.8406                65.7643
17-03-2015 11:08:05.620               -1.58452                17.5154                64.9893
17-03-2015 11:08:09.698               -2.07962                17.9133                64.3840
17-03-2015 11:08:13.777               -2.79317                17.7451                63.8994
17-03-2015 11:08:17.855               -3.30569                17.5386                63.5985
17-03-2015 11:08:21.933               -3.86331                17.3249                63.4709
17-03-2015 11:08:26.011               -4.25123                17.1600                63.1614
17-03-2015 11:08:30.089               -4.35703                16.7204                62.8633
17-03-2015 11:08:34.168               -4.50083                16.0591                62.6748
17-03-2015 11:08:38.246               -5.09184                15.5613                62.3850
17-03-2015 11:08:42.324               -5.34191                15.3296                62.0127
17-03-2015 11:08:46.402               -5.33324                14.9378                61.7045
17-03-2015 11:08:50.480               -5.44308                14.6401                61.2578
17-03-2015 11:08:54.558               -5.34955                14.3048                60.9830
17-03-2015 11:08:58.637               -4.94112                13.8354                61.0536
17-03-2015 11:09:02.715               -4.17422                13.1345                61.2637
17-03-2015 11:09:06.793               -3.49117                12.6098                61.3851
17-03-2015 11:09:10.871               -2.85765                12.3754                61.2990
17-03-2015 11:09:14.949               -2.16622                12.3257                61.2385
17-03-2015 11:09:19.028               -1.50689                12.1353                61.4291
17-03-2015 11:09:23.106              -0.622127                12.7012                61.6487
17-03-2015 11:09:27.184               0.151899                13.2972                62.0435
17-03-2015 11:09:31.262               0.737409                13.9904                62.4933
17-03-2015 11:09:35.340                1.14928                14.6532                63.0402
17-03-2015 11:09:39.418                1.55825                14.9839                63.5858
17-03-2015 11:09:43.497                1.91810                15.1679                63.8789
17-03-2015 11:09:47.575                2.13535                15.3529                64.0094
17-03-2015 11:09:51.653                2.35667                15.2085                64.1037
17-03-2015 11:09:55.731                2.39269                15.1230                64.4458
17-03-2015 11:09:59.809                2.41096                14.9912                65.0856
17-03-2015 11:10:03.887                2.09281                14.7185                65.7206
17-03-2015 11:10:07.966                1.67631                14.8388                66.3412
17-03-2015 11:10:12.044                1.79019                14.9947                66.9365
17-03-2015 11:10:16.122                2.00676                15.4113                67.6086
17-03-2015 11:10:20.200                2.16133                15.3897                68.4302
17-03-2015 11:10:24.278                2.13094                15.9410                69.1363
17-03-2015 11:10:28.357                2.26322                16.6324                69.7878
17-03-2015 11:10:32.435                2.24693                16.9717                70.3953
17-03-2015 11:10:36.513                2.06729                16.7758                70.7957
17-03-2015 11:10:40.591                2.00382                16.4849                71.3461
17-03-2015 11:10:44.669                1.51249                16.4785                71.6862
17-03-2015 11:10:48.747               0.956214                16.9616                71.9894
17-03-2015 11:10:52.826               0.859839                16.9351                72.4191
17-03-2015 11:10:56.904               0.975766                17.2748                72.6264
17-03-2015 11:11:00.982                1.15745                17.1155                72.9189
17-03-2015 11:11:05.060                1.68058                16.6985                73.5406
