UT                                    BX_FGS-D               BY_FGS-D               BZ_FGS-D
                                        (@_1_)                 (@_2_)                 (@_3_)
dd-mm-yyyy hh:mm:ss.ms                  nT_GSE                 nT_GSE                 nT_GSE
10-05-2024 17:18:37.327               -18.4025               -41.6991               -52.5520
10-05-2024 17:18:40.068               -9.10029               -43.2555               -45.7047
10-05-2024 17:18:42.808                5.10637               -56.9965               -62.7367
10-05-2024 17:18:45.549               -8.25540               -21.3985               -66.2520
10-05-2024 17:18:48.289               -12.2108               -8.82977               -66.2324
10-05-2024 17:18:51.030               -1.55198               -38.2656               -74.4566
10-05-2024 17:18:53.770               -17.0503               -27.5001               -39.9507
10-05-2024 17:18:56.510               -6.09332               -20.2124               -84.8732
10-05-2024 17:18:59.251               -19.9740               -39.3775               -75.4253
10-05-2024 17:19:01.991               -5.91073               -16.9922               -32.8331
10-05-2024 17:19:04.732               -4.80935               -11.2606               -24.8538
10-05-2024 17:19:07.472               -3.35597               -8.40402               -24.0211
10-05-2024 17:19:10.213               -4.41816               -9.85380               -21.7662
10-05-2024 17:19:12.953               -3.93460               -11.2962               -21.2846
10-05-2024 17:19:15.694               -3.03551               -8.69694               -21.5648
10-05-2024 17:19:18.434               -3.45615               -11.8794               -19.7422
10-05-2024 17:19:21.175               -4.78545               -15.0583               -17.6752
10-05-2024 17:19:23.915               -5.69849               -16.8012               -15.6768
10-05-2024 17:19:26.656               -6.48125               -17.2495               -14.3189
10-05-2024 17:19:29.396               -6.27723               -16.5834               -14.8039
10-05-2024 17:19:32.137               -5.85527               -18.4587               -14.0433
10-05-2024 17:19:34.877               -7.30962               -19.8368               -10.7151
10-05-2024 17:19:37.618               -10.0455               -20.3602               -9.75827
10-05-2024 17:19:40.358               -8.78763               -18.8959               -13.2087
10-05-2024 17:19:43.099               -7.23814               -13.8316               -16.9818
10-05-2024 17:19:45.839               -7.04751               -13.2255               -17.5127
10-05-2024 17:19:48.580               -5.57780               -11.3413               -19.2088
10-05-2024 17:19:51.320               -3.60671               -10.3085               -20.1663
10-05-2024 17:19:54.060               -4.11908               -11.9270               -18.5394
10-05-2024 17:19:56.801               -3.82603               -12.2816               -18.5843
10-05-2024 17:19:59.541               -5.43087               -12.8695               -17.4701
10-05-2024 17:20:02.282               -4.37213               -11.8536               -17.9297
10-05-2024 17:20:05.022               -3.58174               -11.7781               -18.2527
10-05-2024 17:20:07.763               -3.76054               -11.3790               -18.6724
10-05-2024 17:20:10.503               -3.34922               -11.6186               -18.6560
10-05-2024 17:20:13.244               -5.49576               -10.8288               -19.0005
10-05-2024 17:20:15.984               -6.13422               -10.7314               -18.9901
10-05-2024 17:20:18.725               -5.22200               -10.1578               -18.8381
10-05-2024 17:20:21.465               -8.37948               -5.88326               -20.2298
10-05-2024 17:20:24.206               -1.31285               -9.13895               -19.7921
10-05-2024 17:20:26.946               -3.64707               -6.93198               -20.9290
10-05-2024 17:20:29.687               -6.28759               -4.95816               -20.9890
10-05-2024 17:20:32.427               -6.27171               -5.28862               -20.3375
10-05-2024 17:20:35.168               -8.14318               -7.16200               -20.7133
10-05-2024 17:20:37.908               -8.20734               -5.86488               -21.0062
10-05-2024 17:20:40.649               -6.11943               -4.99840               -21.8980
10-05-2024 17:20:43.389               -6.30666               -6.47824               -22.7215
10-05-2024 17:20:46.130               -5.15015               -7.66366               -22.2237
10-05-2024 17:20:48.870               -6.21089               -6.95089               -21.7651
10-05-2024 17:20:51.610               -7.06694               -6.21082               -22.0837
10-05-2024 17:20:54.351               -8.60398               -4.25780               -22.3349
10-05-2024 17:20:57.091               -12.7336               -4.15248               -21.0267
10-05-2024 17:20:59.832               -9.75116               -6.61824               -21.1068
10-05-2024 17:21:02.572               -9.81360               -7.84382               -20.0229
10-05-2024 17:21:05.313               -8.91724               -10.1873               -19.5626
10-05-2024 17:21:08.053               -2.65309               -15.1225               -18.3283
10-05-2024 17:21:10.794              -0.727650               -16.9245               -17.1052
10-05-2024 17:21:13.534               -1.03156               -14.8133               -18.6939
10-05-2024 17:21:16.275              -0.793741               -16.8498               -17.6507
10-05-2024 17:21:19.015              -0.537311               -15.4759               -18.3559
10-05-2024 17:21:21.756                6.98107               -19.4003               -13.4520
10-05-2024 17:21:24.496                2.15632               -18.8677               -16.6803
10-05-2024 17:21:27.237                1.98238               -18.0499               -17.6882
10-05-2024 17:21:29.977                2.12292               -19.3710               -16.5040
10-05-2024 17:21:32.718                5.04452               -19.5445               -16.1637
10-05-2024 17:21:35.458                2.61794               -17.4046               -19.0601
10-05-2024 17:21:38.199                1.81328               -17.8764               -18.5401
10-05-2024 17:21:40.939                2.32166               -17.8967               -17.8605
10-05-2024 17:21:43.680                2.73582               -17.8797               -16.1056
10-05-2024 17:21:46.420                2.78985               -17.4957               -15.1066
10-05-2024 17:21:49.161                3.11918               -17.4501               -15.5097
10-05-2024 17:21:51.901                2.98525               -17.0899               -15.5191
10-05-2024 17:21:54.641                2.01114               -16.9221               -16.4900
10-05-2024 17:21:57.382                4.85726               -18.1012               -14.4339
10-05-2024 17:22:00.122                8.03599               -18.0466               -10.2495
10-05-2024 17:22:02.863                7.82283               -18.3657               -9.52752
10-05-2024 17:22:05.603                8.34232               -17.9990               -10.0097
10-05-2024 17:22:08.344                8.15623               -16.8783               -10.9668
10-05-2024 17:22:11.084                8.21968               -16.2323               -11.1814
10-05-2024 17:22:13.825                9.77601               -17.0708               -11.3035
10-05-2024 17:22:16.565                11.7447               -16.6423               -10.1203
10-05-2024 17:22:19.306                11.2309               -17.6156               -10.7077
10-05-2024 17:22:22.046                9.26303               -17.8462               -10.8552
10-05-2024 17:22:24.787                10.0844               -16.8770               -10.6954
10-05-2024 17:22:27.527                7.22760               -16.8868               -12.0840
10-05-2024 17:22:30.268                10.9510               -17.3698               -10.8423
10-05-2024 17:22:33.008                10.9892               -17.4003               -11.1043
10-05-2024 17:22:35.749                10.4274               -17.4313               -11.6611
10-05-2024 17:22:38.489                8.47633               -17.2840               -14.6041
10-05-2024 17:22:41.230                8.95024               -17.7151               -14.2949
10-05-2024 17:22:43.970                10.1121               -18.2811               -12.8793
10-05-2024 17:22:46.711                10.5139               -15.5145               -13.4457
10-05-2024 17:22:49.451                10.3667               -18.2748               -14.0816
10-05-2024 17:22:52.191                13.5918               -27.6618               -23.7391
10-05-2024 17:22:54.932                18.7766               -70.9841               -42.4957
10-05-2024 17:22:57.672               -7.07355               -60.5633               -23.7007
10-05-2024 17:23:00.413                9.04463               -43.1614               -28.3724
10-05-2024 17:23:03.153                16.9191               -62.6448               -20.4636
10-05-2024 17:23:05.894                7.26104               -49.8524               -56.1467
10-05-2024 17:23:08.634                8.41513               -61.8720               -36.8531
10-05-2024 17:23:11.375                6.24344               -53.3110               -38.5960
10-05-2024 17:23:14.115                6.50441               -59.9463               -21.6687
10-05-2024 17:23:16.856                2.29110               -65.2635               -54.3071
10-05-2024 17:23:19.596                13.6781               -67.6936               -49.6745
10-05-2024 17:23:22.337                10.4814               -59.5397               -34.3752
10-05-2024 17:23:25.077                12.5370               -74.8415               -43.7192
10-05-2024 17:23:27.818                9.92624               -48.7277               -50.6922
10-05-2024 17:23:30.558                4.87707               -55.7270               -31.4505
10-05-2024 17:23:33.299               -5.34854               -55.0277               -40.3174
10-05-2024 17:23:36.039                5.79505               -66.3160               -40.0355
10-05-2024 17:23:38.780                17.8217               -62.6234               -38.4463
10-05-2024 17:23:41.520               -2.40267               -72.9602               -51.7620
10-05-2024 17:23:44.261                5.30094               -64.2697               -36.5953
10-05-2024 17:23:47.001                8.72431               -52.9668               -64.3528
10-05-2024 17:23:49.741                3.78840               -61.1082               -33.8360
10-05-2024 17:23:52.482                14.0663               -58.0447               -51.8854
10-05-2024 17:23:55.222                4.49024               -40.0107               -49.0703
10-05-2024 17:23:57.963                13.4034               -48.1329               -32.5566
10-05-2024 17:24:00.703               -10.4062               -55.3757               -39.1709
10-05-2024 17:24:03.444               -4.24256               -60.0003               -28.4077
10-05-2024 17:24:06.184                4.45134               -36.6684               -29.1539
10-05-2024 17:24:08.925              -0.167723               -60.0356               -27.9532
10-05-2024 17:24:11.665                13.3523               -59.9989               -51.4159
10-05-2024 17:24:14.406                5.97127               -27.4286               -25.7048
10-05-2024 17:24:17.146                13.9432               -15.4065               -12.6965
10-05-2024 17:24:19.887                11.6749               -15.9019               -13.1465
10-05-2024 17:24:22.627                12.0440               -16.0687               -12.7066
10-05-2024 17:24:25.368                11.0519               -15.7120               -12.8387
10-05-2024 17:24:28.108                11.3344               -15.6720               -13.0321
10-05-2024 17:24:30.849                10.4200               -15.5386               -14.1139
10-05-2024 17:24:33.589                9.64362               -15.6614               -14.4092
10-05-2024 17:24:36.330                9.23923               -14.7887               -13.9082
10-05-2024 17:24:39.070                9.81523               -14.2799               -12.1827
10-05-2024 17:24:41.811                10.7638               -14.3921               -11.7373
10-05-2024 17:24:44.551                12.2122               -14.1191               -11.6315
10-05-2024 17:24:47.291                11.4693               -15.0811               -12.1485
10-05-2024 17:24:50.032                10.8668               -13.7831               -12.2369
10-05-2024 17:24:52.772                11.2347               -14.5373               -13.8394
10-05-2024 17:24:55.513                11.1873               -13.7150               -14.1222
10-05-2024 17:24:58.253                11.1522               -14.7589               -14.0177
10-05-2024 17:25:00.994                10.6433               -14.2029               -14.3639
10-05-2024 17:25:03.734                9.85690               -15.5178               -14.0032
10-05-2024 17:25:06.475                11.0542               -15.2181               -14.7377
10-05-2024 17:25:09.215                12.2538               -14.6491               -14.2580
10-05-2024 17:25:11.956                11.5103               -14.7896               -15.8112
10-05-2024 17:25:14.696                11.0632               -15.4643               -15.9453
10-05-2024 17:25:17.437                11.7471               -14.9174               -16.2206
10-05-2024 17:25:20.177                9.56423               -12.9526               -16.2517
10-05-2024 17:25:22.918                10.2448               -13.2487               -14.2078
10-05-2024 17:25:25.658                10.6567               -13.5011               -13.6671
10-05-2024 17:25:28.399                10.9993               -13.6627               -13.6145
10-05-2024 17:25:31.139                11.1695               -13.5178               -14.0545
10-05-2024 17:25:33.880                11.1550               -13.0770               -14.4269
10-05-2024 17:25:36.620                11.7653               -13.8940               -15.2416
10-05-2024 17:25:39.361                11.4503               -14.3543               -15.4531
10-05-2024 17:25:42.101                10.9943               -12.6203               -16.6968
10-05-2024 17:25:44.841                12.4554               -12.1683               -15.6609
10-05-2024 17:25:47.582                13.0369               -13.5779               -14.1786
10-05-2024 17:25:50.322                14.4851               -12.8619               -13.4530
10-05-2024 17:25:53.063                15.9205               -11.9547               -14.2821
10-05-2024 17:25:55.803                13.7276               -11.0722               -14.6925
10-05-2024 17:25:58.544                13.8907               -11.1843               -14.1805
10-05-2024 17:26:01.284                14.2948               -11.3242               -14.3661
10-05-2024 17:26:04.025                14.4795               -11.7893               -13.8160
10-05-2024 17:26:06.765                14.7679               -13.4404               -13.1383
10-05-2024 17:26:09.506                13.5371               -11.8890               -15.3672
10-05-2024 17:26:12.246                13.3244               -11.0988               -11.2488
10-05-2024 17:26:14.987                14.9571               -11.0740               -13.1955
10-05-2024 17:26:17.727                14.4242               -11.6185               -14.1646
10-05-2024 17:26:20.468                14.6426               -11.8472               -13.6912
10-05-2024 17:26:23.208                15.2215               -11.9737               -12.5686
10-05-2024 17:26:25.949                16.6400               -11.6449               -12.7034
10-05-2024 17:26:28.689                16.4869               -12.3169               -12.1271
10-05-2024 17:26:31.430                15.1402               -9.88648               -13.1087
10-05-2024 17:26:34.170                15.7643               -9.83582               -14.9098
10-05-2024 17:26:36.911                14.2552               -10.8002               -14.4037
10-05-2024 17:26:39.651                13.5775               -10.9629               -12.6363
10-05-2024 17:26:42.392                16.0798               -9.86295               -11.2139
10-05-2024 17:26:45.132                17.9270               -7.53766               -12.4541
10-05-2024 17:26:47.872                16.8703               -6.10241               -16.8723
10-05-2024 17:26:50.613                13.4479               -7.22809               -16.3315
10-05-2024 17:26:53.353                12.4973               -10.2013               -12.3537
10-05-2024 17:26:56.094                11.8117               -10.4225               -11.2275
10-05-2024 17:26:58.834                19.9737               -4.63603               -2.07748
10-05-2024 17:27:01.575                9.64934               -11.1041               -17.9429
10-05-2024 17:27:04.315              -0.139304               -11.6047               -22.8402
10-05-2024 17:27:07.056                14.8044               -8.10118               -13.7400
10-05-2024 17:27:09.796                21.9700               -14.3560               -16.2132
10-05-2024 17:27:12.537                17.4906               -12.9413               -18.0197
10-05-2024 17:27:15.277                14.9572               -13.3181               -16.8939
10-05-2024 17:27:18.018                14.7086               -13.2709               -15.5823
10-05-2024 17:27:20.758                13.9847               -12.9855               -15.0715
10-05-2024 17:27:23.499                13.8344               -12.7983               -13.8678
10-05-2024 17:27:26.239                14.2986               -13.1047               -14.7721
10-05-2024 17:27:28.980                16.0126               -15.5310               -15.0104
10-05-2024 17:27:31.720                14.9586               -14.8073               -14.9513
10-05-2024 17:27:34.461                16.6373               -15.2302               -17.7495
10-05-2024 17:27:37.201                14.5307               -16.3962               -17.5436
10-05-2024 17:27:39.942                14.6004               -14.9415               -17.2777
10-05-2024 17:27:42.682                15.4294               -13.4917               -18.0209
10-05-2024 17:27:45.422                15.5491               -14.1180               -18.6320
10-05-2024 17:27:48.163                15.5420               -14.5628               -18.6938
10-05-2024 17:27:50.903                15.4087               -15.2877               -18.3495
10-05-2024 17:27:53.644                15.4851               -14.9057               -18.2538
10-05-2024 17:27:56.384                14.6445               -14.2217               -18.7913
10-05-2024 17:27:59.125                15.5310               -13.8667               -20.0054
10-05-2024 17:28:01.865                14.8938               -14.7871               -19.3376
10-05-2024 17:28:04.606                14.2168               -14.9327               -19.1125
10-05-2024 17:28:07.346                14.9909               -13.2530               -20.5804
10-05-2024 17:28:10.087                16.2432               -13.4165               -21.1943
10-05-2024 17:28:12.827                12.2618               -11.6604               -19.2243
10-05-2024 17:28:15.568                15.1578               -6.47285               -17.5487
10-05-2024 17:28:18.308                13.3453               -2.81564               -20.5128
10-05-2024 17:28:21.049                11.7376               -5.84930               -22.7801
10-05-2024 17:28:23.789                12.9542               -11.7686               -17.5423
10-05-2024 17:28:26.530                16.6892               -13.1840               -13.7572
10-05-2024 17:28:29.270                19.5011               -12.6414               -11.5658
10-05-2024 17:28:32.011                22.6111               -8.60632               -21.2846
10-05-2024 17:28:34.751                18.6843               -11.5696               -24.9322
10-05-2024 17:28:37.492                16.9917               -9.95940               -20.0497
10-05-2024 17:28:40.232                13.6604               -6.64424               -18.7397
10-05-2024 17:28:42.972                5.82455               -13.6828               -19.2374
10-05-2024 17:28:45.713                12.8198               -21.4463               -8.17920
10-05-2024 17:28:48.453                19.9149               -10.1406               -10.7674
10-05-2024 17:28:51.194                16.6440               -7.64486               -25.0581
10-05-2024 17:28:53.934                5.19145               -17.0616               -28.3824
10-05-2024 17:28:56.675                22.1189               -5.92488               -8.82205
10-05-2024 17:28:59.415                12.5999                6.66132               -24.9973
10-05-2024 17:29:02.156                13.5369                5.50050               -22.8575
10-05-2024 17:29:04.896                14.2955               -12.3615               -13.8895
10-05-2024 17:29:07.637                14.4788               -17.3217               -11.2488
10-05-2024 17:29:10.377                21.3679               -14.5273               -14.3027
10-05-2024 17:29:13.118                19.3903               -7.12697               -16.8127
10-05-2024 17:29:15.858                17.7277               0.950402               -24.3549
10-05-2024 17:29:18.599                7.32975               -10.2504               -31.4088
10-05-2024 17:29:21.339                12.9618               -13.9316               -18.9567
10-05-2024 17:29:24.080                14.0865               -10.9443               -19.2460
10-05-2024 17:29:26.820                14.7974               -10.9382               -19.4673
10-05-2024 17:29:29.561                15.9613               -9.87090               -19.6377
10-05-2024 17:29:32.301                16.2706               -9.48842               -21.7110
10-05-2024 17:29:35.042                16.6982               -11.2011               -20.2765
10-05-2024 17:29:37.782                17.1675               -15.9869               -20.1358
10-05-2024 17:29:40.523                18.2424               -5.45322               -18.0668
10-05-2024 17:29:43.263                16.5019               -2.57959               -22.0843
10-05-2024 17:29:46.003                16.8882               -15.5651               -24.0393
10-05-2024 17:29:48.744                16.0531               -3.06584               -12.4884
10-05-2024 17:29:51.484                13.7772               -10.9593               -20.9706
10-05-2024 17:29:54.225                16.8666               -12.0468               -19.0503
10-05-2024 17:29:56.965                27.9826                8.26232               -19.6910
10-05-2024 17:29:59.706                38.0802                3.47287               -13.9381
10-05-2024 17:30:02.446                16.8238               -16.3309               -20.9642
10-05-2024 17:30:05.187                20.4290               -29.6961               -4.74861
10-05-2024 17:30:07.927                21.0460               -11.9445               -13.9912
10-05-2024 17:30:10.668                12.3437               -17.4846               -19.9182
10-05-2024 17:30:13.408                8.03785               0.663851               -28.1161
10-05-2024 17:30:16.149                3.63579               -27.8780               -8.30435
10-05-2024 17:30:18.889                26.6194                2.66031               -3.39442
10-05-2024 17:30:21.630                13.0530                14.1289               -25.3285
10-05-2024 17:30:24.370                20.4705               -5.64036               -26.5785
10-05-2024 17:30:27.111                8.89074               -39.2878               -17.6134
10-05-2024 17:30:29.851                18.3061               -24.9956               -9.85801
10-05-2024 17:30:32.592                9.49728                3.04213               -20.7015
10-05-2024 17:30:35.332                8.39927               -7.94749               -26.2149
10-05-2024 17:30:38.073                10.4418               -25.8880               -11.4600
10-05-2024 17:30:40.813                23.8885                8.08838               -16.9013
10-05-2024 17:30:43.553                18.1023               -8.41943               -29.2956
10-05-2024 17:30:46.294                18.3627               -4.35918               -21.6152
10-05-2024 17:30:49.034                15.2437               -3.05107               -21.5036
10-05-2024 17:30:51.775                16.4046               -10.3646               -23.5657
10-05-2024 17:30:54.515                19.3842               -9.41922               -17.9686
10-05-2024 17:30:57.256                13.7613                15.1621               -18.0512
10-05-2024 17:30:59.996                18.4726               -5.30116               -25.6350
10-05-2024 17:31:02.737                10.4418               -24.4723               -13.0719
10-05-2024 17:31:05.477                21.1918              -0.596301               -19.0855
10-05-2024 17:31:08.218                11.4874               -12.3558               -27.3441
10-05-2024 17:31:10.958                11.8384               -15.5153               -26.6492
10-05-2024 17:31:13.699                11.4213               -9.07165               -29.6075
10-05-2024 17:31:16.439                8.65167               -10.7739               -24.7139
10-05-2024 17:31:19.180                15.8823               -14.0453               -20.5677
10-05-2024 17:31:21.920                18.0104               -16.6822               -23.8603
10-05-2024 17:31:24.661                12.9068               -13.6474               -24.8177
10-05-2024 17:31:27.401                11.5730               -12.6012               -21.5296
10-05-2024 17:31:30.142                11.2709               -12.0640               -21.8587
10-05-2024 17:31:32.882                10.7834               -12.7000               -21.4356
10-05-2024 17:31:35.623                12.8477               -12.5772               -23.3479
10-05-2024 17:31:38.363                16.8384               -10.3011               -22.8395
10-05-2024 17:31:41.104                11.8466               -16.3140               -24.0071
10-05-2024 17:31:43.844                12.6121               -15.7499               -25.6836
10-05-2024 17:31:46.584                13.8937               -15.0131               -27.8005
10-05-2024 17:31:49.325                16.4354               -17.5507               -31.2336
10-05-2024 17:31:52.065                14.3742               -21.5932               -31.8306
10-05-2024 17:31:54.806                14.8426               -19.3888               -28.3671
10-05-2024 17:31:57.546                19.9288               -13.3587               -23.9131
10-05-2024 17:32:00.287                18.5820               -9.10953               -32.3233
10-05-2024 17:32:03.027              -0.127174               -37.2764               -70.6840
10-05-2024 17:32:05.768                14.9248               -33.4556               -49.3420
10-05-2024 17:32:08.508                25.1412               -48.9358               -26.4509
10-05-2024 17:32:11.249                28.4204               -9.80912               -20.0194
10-05-2024 17:32:13.989                15.9822               -36.9785               -66.1612
10-05-2024 17:32:16.730                33.5506               -53.9007               -59.5056
10-05-2024 17:32:19.470               -8.99063               -65.6025               -70.8412
10-05-2024 17:32:22.211                21.0050               -60.8669               -51.2546
10-05-2024 17:32:24.951                24.2921               -62.7904               -60.3595
10-05-2024 17:32:27.692              -0.708951               -37.8077               -78.8387
10-05-2024 17:32:30.432               -7.75657               -24.8504               -83.6557
10-05-2024 17:32:33.173                17.7618               -71.1846               -61.3818
10-05-2024 17:32:35.913                21.2827               -55.9181               -53.4937
10-05-2024 17:32:38.654                38.0970               -40.5380               -50.9011
10-05-2024 17:32:41.394               -20.1156               -30.3213               -91.4236
10-05-2024 17:32:44.134                21.3909               -84.9272               -54.1725
10-05-2024 17:32:46.875                26.0276               -7.67007               -28.3569
10-05-2024 17:32:49.615                15.7548               -15.2679               -82.7491
10-05-2024 17:32:52.356                2.31638               -74.3132               -36.7038
10-05-2024 17:32:55.096                23.9528               -31.5739               -24.3674
10-05-2024 17:32:57.837               -54.5831               -64.0842               -49.1819
10-05-2024 17:33:00.577               -29.6195               -13.1954               -47.5067
10-05-2024 17:33:03.318               -13.4289               -43.0913               -20.4805
10-05-2024 17:33:06.058                25.3551               -16.4041               -28.7497
10-05-2024 17:33:08.799               -30.3457               -24.1198               -73.3641
10-05-2024 17:33:11.539               -29.2707               -58.9785               -44.8713
10-05-2024 17:33:14.280               -14.9950               -45.7929               -35.2129
10-05-2024 17:33:17.020                50.2348               -34.3650               -57.1430
10-05-2024 17:33:19.761                71.8176                47.4383                17.5203
10-05-2024 17:33:22.501               -37.0073               -25.2700               -58.1727
10-05-2024 17:33:25.242                8.54756               -26.8300               -28.5767
10-05-2024 17:33:27.982               -7.47474               -50.9591               -9.58922
10-05-2024 17:33:30.723                4.84293               -52.6675               -76.1409
10-05-2024 17:33:33.463               -3.03615               -18.5655               -41.0427
10-05-2024 17:33:36.204                29.6913                44.3328               -61.4081
10-05-2024 17:33:38.944               -10.1537               -105.217                1.03829
10-05-2024 17:33:41.685                16.9565               -30.5823               -5.19547
10-05-2024 17:33:44.425                19.8104                36.2440               -77.5251
10-05-2024 17:33:47.165                46.4183               -98.3315               -20.8219
10-05-2024 17:33:49.906                40.3076               -2.00674               -19.7890
10-05-2024 17:33:52.646                26.9930                7.04472               -44.4904
10-05-2024 17:33:55.387               -4.15791               -66.2426               -50.7815
10-05-2024 17:33:58.127                45.3557               -43.8527               -58.3470
10-05-2024 17:34:00.868                59.7415                16.1432               -44.7289
10-05-2024 17:34:03.608                23.3735                23.2436               -78.5003
10-05-2024 17:34:06.349               -31.1498               -27.8206               -59.0437
10-05-2024 17:34:09.089                14.2077               -97.0393               -4.70496
10-05-2024 17:34:11.830                14.9518               -32.3241               -75.0388
10-05-2024 17:34:14.570                12.4574               -80.5319               -55.9662
10-05-2024 17:34:17.311                53.9837               -16.4682               -20.3204
10-05-2024 17:34:20.051               -5.33285               -58.0460               -76.4443
10-05-2024 17:34:22.792                7.44382               -84.5083               -3.21139
10-05-2024 17:34:25.532                29.7598               -14.4368               -46.8539
10-05-2024 17:34:28.273                23.9262               -29.9647               -26.4072
10-05-2024 17:34:31.013                22.4630               -21.0772               -28.5854
10-05-2024 17:34:33.754                4.73503               -30.7995               -73.6341
10-05-2024 17:34:36.494                13.5027               -48.9895               -3.59442
10-05-2024 17:34:39.235                20.5008               -22.1702               -28.3543
10-05-2024 17:34:41.975                14.7672                16.5900               -30.5328
10-05-2024 17:34:44.715                3.36868               -17.2292               -27.3489
10-05-2024 17:34:47.456                16.8479               -23.1899               -43.0578
10-05-2024 17:34:50.196                21.4898               -15.1264               -18.0215
10-05-2024 17:34:52.937                24.8223               -9.09653               -6.22859
10-05-2024 17:34:55.677                32.0633               -3.49797               -29.5648
10-05-2024 17:34:58.418                19.2048               -30.6325               -34.0294
10-05-2024 17:35:01.158                20.1446               -31.3976               -10.9590
10-05-2024 17:35:03.899                16.1200                9.77948               -31.9313
10-05-2024 17:35:06.639                6.48518               -15.6046               -30.2790
10-05-2024 17:35:09.380               -15.1205               -31.2157               -37.0491
10-05-2024 17:35:12.120                24.5313               -3.37168               -1.62551
10-05-2024 17:35:14.861                32.7431               -8.19846               -24.9350
10-05-2024 17:35:17.601                27.5895               -14.6316               -26.4155
10-05-2024 17:35:20.342                23.7541               -6.26233               -35.4660
10-05-2024 17:35:23.082                20.2664               -23.0350               -33.6926
10-05-2024 17:35:25.823                27.3907               -12.8449               -12.3959
10-05-2024 17:35:28.563                26.2698               -10.4178               -27.6599
10-05-2024 17:35:31.304                23.6696               -36.9862               -30.6907
10-05-2024 17:35:34.044                36.4665               -23.2838               -17.4307
10-05-2024 17:35:36.785                22.5454               -15.3261               -26.7581
10-05-2024 17:35:39.525                9.10632               -16.3789               -31.3748
10-05-2024 17:35:42.266                15.9589               -9.11181               -17.1354
10-05-2024 17:35:45.006                14.1302               -6.48307               -19.2542
10-05-2024 17:35:47.746                19.3088              -0.595909               -27.7493
10-05-2024 17:35:50.487                18.3557               -30.9797               -34.0304
10-05-2024 17:35:53.227                20.5216               -12.7509               -28.8730
10-05-2024 17:35:55.968                25.5097               -12.2491               -40.3705
10-05-2024 17:35:58.708                3.31496               -14.7525               -32.0263
10-05-2024 17:36:01.449                15.2339               -15.4840               -47.0461
10-05-2024 17:36:04.189               -4.36447               -11.7036               -20.7484
10-05-2024 17:36:06.930                38.9162               -28.9239               -24.7609
10-05-2024 17:36:09.670                26.3264               -46.1815               -34.4955
10-05-2024 17:36:12.411                58.0106               -31.1202               -9.98188
10-05-2024 17:36:15.151                31.5435               -112.400               -34.5822
10-05-2024 17:36:17.892                44.1140               -41.6433               -93.1231
10-05-2024 17:36:20.632                22.9224               -71.2674               -34.5905
10-05-2024 17:36:23.373                17.3710               -55.3163               -8.93966
10-05-2024 17:36:26.113               -32.7194                17.3156               -75.0579
10-05-2024 17:36:28.854               -18.3639               -40.4170               -61.0414
10-05-2024 17:36:31.594               -2.65611               -88.9838               -60.3781
10-05-2024 17:36:34.335                23.8359               -95.0034               -56.0810
10-05-2024 17:36:37.075                11.5532               -84.3169               -55.1059
10-05-2024 17:36:39.816                6.37501               -87.6039               -44.1034
10-05-2024 17:36:42.556               -15.6526               -71.6618               -65.4576
10-05-2024 17:36:45.296                8.59994               -81.3786               -57.6363
10-05-2024 17:36:48.037               -15.4411               -78.8914               -63.0222
10-05-2024 17:36:50.777               -15.5679               -72.9733               -70.5779
10-05-2024 17:36:53.518               -17.5966               -46.2239               -37.6960
10-05-2024 17:36:56.258               -2.34418               -24.0375               -53.5423
10-05-2024 17:36:58.999               -4.40758               -28.8658               -46.3680
10-05-2024 17:37:01.739                21.8700               -50.7985               -76.8292
10-05-2024 17:37:04.480                15.5358               -50.9378               -70.0858
10-05-2024 17:37:07.220                23.7556               -54.2743               -68.4686
10-05-2024 17:37:09.961                24.3068               -49.4445               -51.2168
10-05-2024 17:37:12.701                11.9680               -18.6072               -19.9725
10-05-2024 17:37:15.442                19.4841               -2.55849               -12.2979
10-05-2024 17:37:18.182                15.9178               -10.7207               -18.9932
10-05-2024 17:37:20.923                12.0102               -15.6280               -19.8504
10-05-2024 17:37:23.663                17.2740               0.123659               -9.02262
10-05-2024 17:37:26.404                18.2259                3.16076               -19.7015
10-05-2024 17:37:29.144                18.6841               -6.67550               -14.3764
10-05-2024 17:37:31.885                15.0816               -4.42534               -15.0524
10-05-2024 17:37:34.625                20.9424               -15.5544               -19.1482
10-05-2024 17:37:37.366                20.7434               -5.87207               -15.8226
10-05-2024 17:37:40.106                19.5826               -15.0372               -19.7431
10-05-2024 17:37:42.847                20.5484               -17.0550               -14.2865
10-05-2024 17:37:45.587                21.7229               -19.0241               -16.0355
10-05-2024 17:37:48.327                18.0958               -20.9335               -19.9735
10-05-2024 17:37:51.068                16.0508               -23.5313               -20.6026
10-05-2024 17:37:53.808                14.0671               -25.7433               -18.9432
10-05-2024 17:37:56.549                8.22025               -26.0683               -20.2908
10-05-2024 17:37:59.289                5.87438               -32.3473               -13.7056
10-05-2024 17:38:02.030               -43.9067               -14.7009               -5.17565
10-05-2024 17:38:04.770               -21.6343               -15.9614               -6.88098
10-05-2024 17:38:07.511               -23.9980               -11.8104                1.98740
10-05-2024 17:38:10.251               -24.9291               -19.3783               -1.53681
10-05-2024 17:38:12.992               -23.0361               0.277637                9.67728
10-05-2024 17:38:15.732               -11.6970               -13.5555               -6.79967
